"Gene ID","name","HRT D7 T3","HRT D7 P5","HRT D4 T1","HRT D4 T3","HRT D4 P2","HRT D7 T1","HRT D7 T4","HRT D7 P4","HRT D7 P6","HRT D4 T2","HRT D4 P1","HRT D4 P3"
"ENSMUSG00000116832.1","ENSMUSG00000116832.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117025.1","ENSMUSG00000117025.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095482.1","Gm25739",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113993.1","ENSMUSG00000113993.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089070.1","Gm24498",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101333.1","Gm4753",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080590.1","Gm22029",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082890.1","Gm15014",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000043314.6","Olfr30",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082496.3","Gm6798",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112585.1","ENSMUSG00000112585.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099614.1","Uba1y-ps2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092045.1","Gm17086",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090131.1","Gm16162",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107487.1","ENSMUSG00000107487.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100393.1","Gm29491",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104653.1","ENSMUSG00000104653.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000034310.8","Tmem132d",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083208.1","Gm11522",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105823.1","ENSMUSG00000105823.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097040.6","2610316D01Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102937.1","RP23-445B17.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000014852.16","Adamts13",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038572.7","Bpifb5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093441.1","Mir5710",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113846.1","ENSMUSG00000113846.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110638.1","ENSMUSG00000110638.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082479.3","Gm4746",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101399.1","Gm28961",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103263.1","RP23-64O1.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000063590.3","Slc22a28",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111093.1","ENSMUSG00000111093.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118102.1","ENSMUSG00000118102.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099814.6","Gm28338",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054940.6","Olfr137",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090864.11","Vmn2r40",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109315.1","ENSMUSG00000109315.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112164.1","ENSMUSG00000112164.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115782.1","ENSMUSG00000115782.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103544.2","AC102446.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085106.1","Gm16000",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108841.1","ENSMUSG00000108841.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084919.1","Ptprtos",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110129.1","ENSMUSG00000110129.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096764.1","Gm21985",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089113.1","Gm22902",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026322.9","Htr4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104004.1","RP23-286J21.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109538.1","ENSMUSG00000109538.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089689.1","Gm4982",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114460.1","ENSMUSG00000114460.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109659.3","ENSMUSG00000109659.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087756.1","Gm23469",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085515.1","C630028M04Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000078420.6","Olfr141",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000044649.4","Krtap4-2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097247.2","1500012K07Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084363.1","Gm2288",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109400.1","ENSMUSG00000109400.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083751.1","Gm14534",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094156.2","Sult2a7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115324.1","ENSMUSG00000115324.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099752.1","Gm29018",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094808.2","1810009J06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029596.13","Sdsl",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116685.1","ENSMUSG00000116685.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089003.1","Gm23854",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087401.1","Gm14664",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081207.4","Gm13775",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107386.1","ENSMUSG00000107386.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101824.1","Gm28256",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114334.1","ENSMUSG00000114334.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101764.1","4930556G22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029909.6","Prss37",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100570.6","Gm29399",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099804.1","Gm28497",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080689.1","Gm23987",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022056.9","Adam7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086684.1","Gm12590",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000077672.1","Gm24472",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104443.1","RP23-282M20.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065044.1","n-R5s169",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108905.1","ENSMUSG00000108905.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117603.1","ENSMUSG00000117603.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083807.1","Gm13466",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027431.5","Scp2d1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085063.1","Gm16024",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027359.16","Slc27a2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000045341.2","Olfr167",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109877.1","ENSMUSG00000109877.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100677.1","Gm21184",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089927.1","Gm16539",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000073946.5","Olfr617",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024172.10","St6gal2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104604.1","ENSMUSG00000104604.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084560.1","Gm26478",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106448.1","ENSMUSG00000106448.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116490.1","ENSMUSG00000116490.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111549.1","ENSMUSG00000111549.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000047216.8","Cdh19",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110683.1","ENSMUSG00000110683.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054272.6","Zscan4c",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099014.1","Gm27359",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105219.1","ENSMUSG00000105219.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000061295.5","Olfr1261",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104333.1","RP23-199B2.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103810.1","RP23-418C16.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109388.1","ENSMUSG00000109388.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110453.1","ENSMUSG00000110453.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000036924.3","Cst13",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024088.4","4930583I09Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024806.4","Mlana",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114750.1","ENSMUSG00000114750.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113878.1","ENSMUSG00000113878.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102362.1","RP24-369K4.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081991.1","Gm13859",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000060807.7","Serpina6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106455.1","ENSMUSG00000106455.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100973.1","Gm29299",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114543.1","ENSMUSG00000114543.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028009.7","1700061I17Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108648.1","ENSMUSG00000108648.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086932.1","Gm22000",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081881.1","Gm14752",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086348.1","1700017J07Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116402.1","ENSMUSG00000116402.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112031.1","ENSMUSG00000112031.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106548.1","ENSMUSG00000106548.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116231.1","ENSMUSG00000116231.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086653.1","9130015L21Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000070794.11","BC016548",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000047109.13","Cldn14",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050526.5","4933406M09Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085672.1","Gm16193",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083277.1","Gm15376",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096068.1","Olfr486",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101657.1","Gm20864",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000043089.6","Mmp1a",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064759.1","Gm25475",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084518.1","Gm22477",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095675.2","Ccl21b_ENSMUSG00000095675.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115088.1","ENSMUSG00000115088.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095799.1","Gm8332",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108418.1","ENSMUSG00000108418.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095979.7","Gm21209",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107032.2","ENSMUSG00000107032.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101356.1","Gm28876",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101341.1","Gm29076",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117237.1","ENSMUSG00000117237.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000078118.5","Olfr483",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095408.1","Gm8366",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030636.15","1700010L04Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000014529.9","Tmbim7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087308.1","Gm16195",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112014.1","ENSMUSG00000112014.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117905.1","ENSMUSG00000117905.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100483.1","Gm28237",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084007.3","Gm9003",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109477.1","ENSMUSG00000109477.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089169.1","Gm25413",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088543.1","Gm24961",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000047828.4","A730018C14Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112083.1","ENSMUSG00000112083.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101693.1","Gm19461",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104072.1","RP24-532K6.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111059.1","ENSMUSG00000111059.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082903.1","Gm14083",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114071.1","ENSMUSG00000114071.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107571.1","ENSMUSG00000107571.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000072595.3","4930503E14Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106004.4","ENSMUSG00000106004.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092413.6","Olfr115",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064410.1","Gm22247",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084946.2","Dlx1as",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031179.14","3830417A13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102300.1","RP23-456B9.21",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000066750.3","Olfr876",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111917.1","ENSMUSG00000111917.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085634.2","Gm15290",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109818.1","ENSMUSG00000109818.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101874.2","Olfr1391",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000063780.7","Olfr282",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000063935.3","Zar1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106028.1","ENSMUSG00000106028.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000074736.10","Syndig1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088883.1","Gm24212",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115278.1","ENSMUSG00000115278.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085059.1","Gm11750",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020051.17","Pah",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112205.1","ENSMUSG00000112205.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109176.1","ENSMUSG00000109176.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100001.1","1810007D17Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031323.8","Dmrtc1a",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000032987.9","Olfr281",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000053353.5","2310001K24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000074235.4","Gm10649",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101332.1","Gm28240",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114877.1","ENSMUSG00000114877.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105387.1","ENSMUSG00000105387.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000069053.11","Uba1y",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081996.1","Gm7153",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000073141.8","4930567H17Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084247.1","Gm14566",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087294.2","Gm13556",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000055895.6","Oosp2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108821.1","ENSMUSG00000108821.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093774.1","Vmn1r-ps151",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065602.1","Mirlet7f-2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084171.1","Gm13457",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000043267.3","Olfr1031",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037974.16","Muc5ac",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104782.1","ENSMUSG00000104782.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117535.1","ENSMUSG00000117535.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089894.2","Gm15524",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112054.1","ENSMUSG00000112054.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115328.1","ENSMUSG00000115328.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000057903.4","Olfr739",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000066756.5","Igfl3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111360.1","ENSMUSG00000111360.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091995.1","Gm3339",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000069720.4","4930572O03Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110380.1","ENSMUSG00000110380.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100444.1","C530043A13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108594.1","ENSMUSG00000108594.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110202.1","ENSMUSG00000110202.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065464.2","Mir185",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118578.1","ENSMUSG00000118578.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076514.3","Igkv17-121",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080755.1","Gm15062",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000034117.3","Ptgdr2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090129.10","Olfr287",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104805.1","ENSMUSG00000104805.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076920.1","Traj8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000070342.3","Gm10287",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102985.1","RP24-127D13.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098124.1","Gm27036",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104672.1","ENSMUSG00000104672.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094230.5","Gm21847",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024227.14","2610034M16Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087876.1","Gm26102",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000057801.3","Olfr135",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084569.1","Gm26479",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098216.1","Gm5181",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103634.1","RP23-440J24.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000040413.15","Timd2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089819.1","Gm15679",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096014.1","Sox1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097689.1","4930471D02Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000072721.8","Klra14-ps",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113817.1","ENSMUSG00000113817.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000068887.4","Lce1j",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000055357.8","4933400A11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082546.1","Gm14898",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027606.12","Dnajc5b",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110813.1","ENSMUSG00000110813.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111777.1","ENSMUSG00000111777.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115376.1","ENSMUSG00000115376.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082555.1","Gm11406",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065195.1","Gm26071",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096551.2","Trav10",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085584.3","Rgag1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096164.1","Vmn1r93",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112203.1","ENSMUSG00000112203.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086159.1","Gm13025",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065729.1","Gm26176",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108237.1","ENSMUSG00000108237.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026523.14","Wdr64",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102717.1","RP23-211F21.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097683.2","Gm26644",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108069.1","ENSMUSG00000108069.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093756.1","Gm18594",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000036913.15","Trim67",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102155.1","RP24-136H19.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106819.1","ENSMUSG00000106819.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000004366.4","Sst",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000078747.9","Gm20878",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065374.1","Gm22738",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000060808.4","B9d1os",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084807.1","Gm13073",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100266.2","Gm5372",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117367.1","ENSMUSG00000117367.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000059654.7","Reg1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112098.1","ENSMUSG00000112098.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105163.1","ENSMUSG00000105163.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000068173.12","Btg1-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116719.1","ENSMUSG00000116719.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110770.1","ENSMUSG00000110770.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114482.1","ENSMUSG00000114482.1",0,0,0,0,0,0,0,0,0,0,0,0
